Offence,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.犯罪,冒犯,违反,罪过,过错n.[军] 攻击"
OffEnd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.犯罪,冒犯,违反,得罪,使...不愉快"
Offense,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.进攻
Offensive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.讨厌的,无礼的,攻击性的n.进攻,攻势"
offer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.出价,提议,意图vt.提供,出价,贡献,使出现,企图,演出vi.(机会、时机等)出现,"
Offering,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.提供,奉献物,献礼,祭品"
Offhand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.即时的,无准备的,唐突的adv.即时地,随便地"
Office,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.办公室,办事处,事务所,<英>政府机关,部,公职,职责,帮助"
officer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.政府官员,军官,警官,船长vt.指挥"
Official,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.官员,公务员adj.职务上的,公务的,官方的,正式的"
Offing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.近海(视野范围内的海面)
Offline,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.未连线的,未联机的,脱机的,离线的adv.未连线地,未联机地,脱机地,离线地"
OFFLOAD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.卸下,卸货"
Offset,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.偏移量,抵销,弥补,分支,平版印刷,胶印vt.弥补,抵销,用平版印刷vi.偏移,形成分"
OffSide,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.后面,越位"
Offspring,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.(单复数同形)儿女,子孙,后代,产物"
OffStage,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.舞台内部,舞台后面"
Often,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.常常,经常"
ogle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.媚眼,送秋波,眉目传情vt.注视vi.抛媚眼,送秋波"
oGo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Orbiting Geophysical Observatory
OGRe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.(民间传说中的)食人魔鬼,怪物,象鬼的人"
ogress,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.食人女妖
oh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"int.[表示惊讶、害怕等] 哦,哎哟"
oHm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[物]欧姆
OID,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Object identifier,对象标识符"
Oil,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.油,石油,油类vt.给(机器等)加油,上油,涂油"
Oj,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Orange Juice,橘汁,橙汁"
OK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.好,对,行adv.好,对,可以n.同意"
okApi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[动]霍加皮(产于非洲东部)
Okay,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.认可,赞同adj.好的"
oke,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.好的,没问题的"
oki,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.冲电气(日本著名的电子公司)
ol,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Old Latin
old,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.年老的,老的,...岁的,陈旧的,古老的"
Older,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.年长的
ole,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n. Object Linking and Embedding,对象链接和嵌入"
oleIc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.油的,自由采取的"
OleO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.人造黄油,人造奶酪"
olFactory,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.嗅觉的
oLive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.橄榄树,橄榄叶,橄榄枝,橄榄色 Olive 奥利夫(女子名)"
oLm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[动]洞螈
Olympiad,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.(四年一次的)奥林匹克世界运动大会,四年周期"
Olympic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.奥林匹亚的,奥林匹斯山的"
olympus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.奥林匹斯山,天堂"
Oma,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,orderly marketing agreement有秩序的市场销售协定
oman,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.阿曼(阿拉伯东南部沿海地区)
omAr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.奥马尔(m.)
Omega,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.欧米加(希腊字母的最后一个字),最后,结局"
Omen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.预兆,征兆vt.预示,有...的前兆"
OMG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Overhead Mounted Gun,顶置炮;Object Management Gr"
oMission,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.冗长
Omit,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.省略,疏忽,遗漏"
Omnipotent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.全能的,无所不能的"
omnivorous,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.杂食的,什么都吃的,什么都读的,随手乱拿的"
on,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"prep.在...之上,依附于,临近,靠近,向,在...时候,关于,涉及adv.在上,向前"
onboard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.随车携带的
once,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.adv.一次,从前,曾经 conj.一旦"
OnComing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.即将来临的,接近的n.来临"
One,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"pron.一个人,任何人,一方 num.一,一个adj.一方的,某一,同样的"
OneSelf,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"pron.自己,亲自"
OnGoing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.正在进行的
onion,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.洋葱vt.加洋葱于,因洋葱掉泪"
Online,在线,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.联机,在线式"
OnLoad,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vt.装载
Onlooker,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.旁观者
Only,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.唯一的,单独的,最好的,最合适的adv.仅仅,只不过 conj.但是,可是"
OnO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Or the Neareat Offer 或最近报价,或依买方接近售价的出价"
OnRush,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.突进,突击,洪流,猛冲,(水的)奔流"
OnSet,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.攻击,进攻,有力的开始,肇端n.[医]发作"
OnShore,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.向着海岸的,陆上的adv.向着海岸,在陆上"
OnStage,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.舞台表演区的 台上的,台上演出的"
Ontology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[哲]存在论
OnUS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.责任,负担"
onWards,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.向前地,在先地"
oo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(=Object Oriented)面向对象的
oolIte,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.[地质]鱼卵石,鱼卵状石灰石,鲕粒岩"
ooLong,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.<汉>乌龙茶
OOM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.<南非>伯父,叔叔(对长者的尊称)"
oop,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Object Oriented Programming,面向对象的程序设计"
oOPS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"int.表示惊讶,狼狈时所发的喊声"
Op,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.工作,操作;Op 乐曲 (opus);Observation Post,观察所;Opp"
Opacity,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.不透明性
Opaque,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.不透明物adj.不透明的,不传热的,迟钝的"
OpeC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n. Organization of Petroleum Exporting Countr
Open,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.公开,户外,空旷adj.开着的,敞开的,(车等)无篷的,开阔的,营业着的,公开的,坦率"
opener,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.开启的人,开始者"
OpenGl,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,开放式三维图形库
opening,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.开,开放,开始,口子,穴,通路,空缺,机会adj.开始的,开幕的"
OpenWork,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.透孔织物
opera,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.歌剧
Operable,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.可操作的
Operand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,[计] 操作数
Operant,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.发生作用之人或物,工作之人或物adj.动作的"
Operate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.操作,运转,开动,起作用,动手术,开刀n.[军]作军事行动"
Operation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.运转,操作,实施,作用,业务,工作,手术,军事行动"
operational,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.操作的,运作的"
operative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.运转着的,有效验的,手术的,实施的"
Operator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.操作员,工作者,(电话)接线员,报务员,手术员,行家,经营者,算子"
Opinion,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.意见,看法,主张,判断,评价"
Opponent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.对立的,对抗的n.对手,反对者"
Opportunistic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.机会主义的,机会主义者的"
Opportunity,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.机会,时机"
Oppose,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.反对,使对立,使对抗,抗争vi.反对"
Opposed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.反对的,敌对的"
Opposite,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.相对的,对面的,对立的,相反的,对等的,对应的n.相反的事物"
opPosition,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.反对,敌对,相反,反对派,[天]冲,[逻]对当法"
OpS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Office Price Stabilization,物价管制局"
Opt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vi.选择
OptiC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.眼的,视觉的,光学上的"
Optical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.眼的,视力的,光学的"
optimA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[印]光体字体(一种西文无衬线字体)  optimum的复数
Optimal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.最佳的,最理想的"
Optimism,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.乐观,乐观主义"
Optimistic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.乐观的
Optimization,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.最佳化,最优化"
Optimize,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vt.使最优化
Optimum,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.最适宜adj.最适宜的
Option,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.选项,选择权,[经]买卖的特权"
Optional,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.可选择的,随意的"
optionally,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adv.随意地
opuS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.作品
OR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"conj.或,或者,还是 [军] Operational Requirement,作战需求"
Oracle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.[宗](古希腊)神谕,预言,神谕处,神使,哲人,圣贤 美国ORACLE公司,主要生产数"
oral,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.口头的
Orang,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(=orangutan)n.[动物]猩猩
oRange,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.柑,桔,橙,橙色"
oRate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vi.演说,大言不惭的演说"
oration,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.演说,致辞,叙述法 [语]引语"
OrB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.球,天体,圆形物vt.弄圆,成球形,围着,vi.<古>沿着轨道移动"
Orbit,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.轨道,势力范围,生活常规,眼眶vt.绕...轨道而行vi.进入轨道,沿轨道飞行,盘旋"
Orbital,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.轨道的,眼窝的"
Orbiter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.盘旋物,人造卫星"
orCA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.逆戟鲸,类逆戟鲸,魔鬼,兽人"
Orchard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.果园,果园里的全部果树,<美俚>棒球场"
Orchid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.[植] 兰,兰花,淡紫色adj.淡紫色的"
Order,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.次序,顺序,正常(工作)状态,秩序,会议规则,命令,定购,定单vt.命令,定购,定制"
Orderly,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.有秩序的,整齐的,整洁的n.传令兵,勤务兵adv.依次地,顺序地"
ordinal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.序数,[宗]仪式书adj.顺序的,依次的"
Ordinary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.平常的,普通的,平凡的n.[律] 推事,<英>[宗]罪犯的忏悔牧师"
Ore,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.矿石,含有金属的岩石"
oRead,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[希神][罗神]俄瑞阿得(山岳女神)
oRem,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,奥勒姆[美国犹他州中北部城市]
Oreo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.<美俚>(奉行白人社会准则的)"白心"黑人n.奥利奥奶油夹心巧克力饼干[商标名]
Organ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.[机]元件,机构,机关,机关报 [乐]风琴,管风琴,嗓音 [生物]器官"
Organisation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.<主英> =organization
Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.组织,机构,团体"
Organize,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.组织,使有机化,给予生机vi.组织起来"
OrganizeD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.有组织的参加工会的
Organizer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.组织者,建立者,筹办者"
OrgY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(=orgy)n.纵酒狂欢,放荡"
Orient,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.东方,东方诸国(指地中海以东各国)adj.东方的,上升的,灿烂的vi.适应形势,向东v"
Oriental,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.东方人(尤指中国人和日本人)adj.东方诸国的,亚洲的,东方的,(珍珠等)最优质的"
orientate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.向东,朝向"
Orientation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.方向,方位,定位,倾向性,向东方"
Oriented,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.导向的
Origin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.起源,由来,起因,出身,血统,[数]原点"
Original,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.最初的,原始的,独创的,新颖的n.原物,原作"
Originality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.创意,新奇"
OriginalLy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.最初,原先"
originate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.引起,发明,发起,创办vi.起源,发生"
Origination,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.发源
Originator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.创作者,发明人"
Ornament,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.装饰物,教堂用品vt.装饰,修饰"
Ornamentation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.装饰,装饰品"
Orphan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.孤儿,失去生母的幼小动物adj.无双亲的,孤儿的vt.使成孤儿"
Orphanage,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.孤儿院,孤儿身份"
orphic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.俄耳普斯(Orpheus)的,迷人的,神秘的"
ort,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.剩菜,残屑"
Orthodox,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.正统的,传统的,习惯的,保守的,东正教的"
Orthogonal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.直角的,直交的"
orthogonality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.[数][晶][统]正交性,正交状态"
orthographic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.[语]正字法的,拼字正确的"
Os,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.骨,孔;Operating System,操作系统;Old style,西洋旧历,儒略"
oSa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Order of St. Augustine (天主教)奥斯定会
osB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Order of St. Benedict (天主教)本笃会
osCar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.奥斯卡
oscillate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,v.振荡
Oscillation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.摆动,振动"
Oscillator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.振荡器
OsD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"On Screen Display,用于显示器与用户交互的重要窗口"
osI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Open System Interconnect Reference Model,开放式系"
Osiris,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.司阴府之神,地狱判官(古埃及的主神之一)"
osLo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.奥斯陆(挪威的首都)
OSO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Orbiting Solar Observatory
Oss,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"open source software,开放源代码软件"
ost,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Office of Science and Technology (美国)科学技术局
oteC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.海洋热能转换系统
Other,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.其他的,另外的,从前的 pron.其他的,他人,另外一个adv.另外地,不同地"
otherwise,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.另外,否则,不同地,别的方式adj.另外的,其他方面的"
ots,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Officers' Training School(美国空军)军官训练学校
otter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.水獭,水獭皮"
otTo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.玫瑰油
ou,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Organization Unit,组织单元"
ouCh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,int.哎唷!痛呀!
oud,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.乌得琴(中东和北非的一种弦乐器,状似诗琴)"
ought,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"aux.(～ to [verb]) 应当,应该"
oui,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.是,是的"
ounce,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.盎司,少量,[动]雪豹"
our,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,pron.我们的
ours,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,pron.我们的
oust,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.剥夺,取代,驱逐"
ouster,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.驱逐,夺取,[律]剥夺,驱逐"
Out,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.外面的,下台的,出局的adv.在外,出声地,显露出来地,明显地,从头至尾地n.外面"
OutBack,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.内地,(指澳大利亚等偏僻而人口稀少的地方)adj.内地的adv.在内地"
OutBalance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,v.重量上超过
OutBid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vt.出高于...的价钱
outBoard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.外侧的,向舷外的"
outbound,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.开往外地的,开往外国的"
OutBreak,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.(战争的)爆发,(疾病的)发作"
OutClass,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.比...高一等,大大超过"
Outcome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.结果,成果"
OutCrop,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.露出地面的岩层
OutDateD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.过时的,不流行的"
OutDistance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.抛在后头,凌驾"
OutDone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vbl.outdo的过去分词
Outdoor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.室外的,户外的,野外的"
OutdoorS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.户外adv.在户外,在野外adj.=outdoor"
Outer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.外部的,外面的,远离中心的n.(射击)环外命中"
outermost,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.最外面的,最远的"
OutField,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.偏远的田园,边境,外场"
Outfit,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.用具,配备,机构,全套装配,vt.配备,装备vi.得到装备"
outFlow,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.流出,流出物"
Outgo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.走得比...远或快,优于n.支出,消耗"
Outgoing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.外出,开支,流出adj.即将离职的,对人友好的 喜欢外出的"
OutHouse,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.外屋,厕所"
outing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.外出,旅行,散步"
